Sunday,22/12/2013,1 USD =,61.9992 INR,
Saturday,21/12/2013,1 USD =,62.0158 INR,
Friday,20/12/2013,1 USD =,62.0173 INR,
Thursday,19/12/2013,1 USD =,62.1794 INR,
Wednesday,18/12/2013,1 USD =,61.9362 INR,
Tuesday,17/12/2013,1 USD =,61.8495 INR,
Monday,16/12/2013,1 USD =,61.8296 INR,
Sunday,15/12/2013,1 USD =,62.1831 INR,
Saturday,14/12/2013,1 USD =,62.1533 INR,
Friday,13/12/2013,1 USD =,62.085 INR,
Thursday,12/12/2013,1 USD =,61.7841 INR,
Wednesday,11/12/2013,1 USD =,61.2603 INR,
Tuesday,10/12/2013,1 USD =,60.977 INR,
Monday,9/12/2013,1 USD =,60.9532 INR,
Sunday,8/12/2013,1 USD =,61.2963 INR,
Saturday,7/12/2013,1 USD =,61.3008 INR,
Friday,6/12/2013,1 USD =,61.3432 INR,
Thursday,5/12/2013,1 USD =,61.7657 INR,
Wednesday,4/12/2013,1 USD =,62.0325 INR,
Tuesday,3/12/2013,1 USD =,62.3318 INR,
Monday,2/12/2013,1 USD =,62.2987 INR,
Sunday,1/12/2013,1 USD =,62.4224 INR,
Saturday,30/11/2013,1 USD =,62.4038 INR,
Friday,29/11/2013,1 USD =,62.4183 INR,
Thursday,28/11/2013,1 USD =,62.3984 INR,
Wednesday,27/11/2013,1 USD =,62.1643 INR,
Tuesday,26/11/2013,1 USD =,62.48 INR,
Monday,25/11/2013,1 USD =,62.4617 INR,
Sunday,24/11/2013,1 USD =,62.6432 INR,
Saturday,23/11/2013,1 USD =,62.6848 INR,
Friday,22/11/2013,1 USD =,62.6879 INR,
Thursday,21/11/2013,1 USD =,62.886 INR,
Wednesday,20/11/2013,1 USD =,62.6078 INR,
Tuesday,19/11/2013,1 USD =,62.2887 INR,
Monday,18/11/2013,1 USD =,62.376 INR,
Sunday,17/11/2013,1 USD =,62.8005 INR,
Saturday,16/11/2013,1 USD =,62.8685 INR,
Friday,15/11/2013,1 USD =,62.9053 INR,
Thursday,14/11/2013,1 USD =,63.2149 INR,
Wednesday,13/11/2013,1 USD =,63.4055 INR,
Tuesday,12/11/2013,1 USD =,63.7609 INR,
Monday,11/11/2013,1 USD =,63.2899 INR,
Sunday,10/11/2013,1 USD =,62.9921 INR,
Saturday,9/11/2013,1 USD =,62.9153 INR,
Friday,8/11/2013,1 USD =,62.8437 INR,
Thursday,7/11/2013,1 USD =,62.462 INR,
Wednesday,6/11/2013,1 USD =,62.2904 INR,
Tuesday,5/11/2013,1 USD =,61.8012 INR,
Monday,4/11/2013,1 USD =,61.8744 INR,
Sunday,3/11/2013,1 USD =,61.9944 INR,
Saturday,2/11/2013,1 USD =,61.7597 INR,
Friday,1/11/2013,1 USD =,61.7367 INR,
Thursday,31/10/2013,1 USD =,61.5365 INR,
Wednesday,30/10/2013,1 USD =,61.3076 INR,
Tuesday,29/10/2013,1 USD =,61.3841 INR,
Monday,28/10/2013,1 USD =,61.4999 INR,
Sunday,27/10/2013,1 USD =,61.409 INR,
Saturday,26/10/2013,1 USD =,61.4192 INR,
Friday,25/10/2013,1 USD =,61.4801 INR,
Thursday,24/10/2013,1 USD =,61.4057 INR,
Wednesday,23/10/2013,1 USD =,61.5068 INR,
Tuesday,22/10/2013,1 USD =,61.4197 INR,
Monday,21/10/2013,1 USD =,61.3102 INR,
Sunday,20/10/2013,1 USD =,61.1876 INR,
Saturday,19/10/2013,1 USD =,61.1718 INR,
Friday,18/10/2013,1 USD =,61.2136 INR,
Thursday,17/10/2013,1 USD =,61.1796 INR,
Wednesday,16/10/2013,1 USD =,61.6577 INR,
Tuesday,15/10/2013,1 USD =,61.6318 INR,
Monday,14/10/2013,1 USD =,61.3477 INR,
Sunday,13/10/2013,1 USD =,60.9474 INR,
Saturday,12/10/2013,1 USD =,60.9933 INR,
Friday,11/10/2013,1 USD =,61.136 INR,
Thursday,10/10/2013,1 USD =,61.4924 INR,
Wednesday,9/10/2013,1 USD =,61.8183 INR,
Tuesday,8/10/2013,1 USD =,61.778 INR,
Monday,7/10/2013,1 USD =,61.6273 INR,
Sunday,6/10/2013,1 USD =,61.3309 INR,
Saturday,5/10/2013,1 USD =,61.4025 INR,
Friday,4/10/2013,1 USD =,61.5228 INR,
Thursday,3/10/2013,1 USD =,62.0006 INR,
Wednesday,2/10/2013,1 USD =,62.2663 INR,
Tuesday,1/10/2013,1 USD =,62.4491 INR,
Monday,30/09/2013,1 USD =,62.5105 INR,
Sunday,29/09/2013,1 USD =,62.5868 INR,
Saturday,28/09/2013,1 USD =,62.5252 INR,
Friday,27/09/2013,1 USD =,62.4858 INR,
Thursday,26/09/2013,1 USD =,62.1257 INR,
Wednesday,25/09/2013,1 USD =,62.4055 INR,
Tuesday,24/09/2013,1 USD =,62.6578 INR,
Monday,23/09/2013,1 USD =,62.6126 INR,
Sunday,22/09/2013,1 USD =,62.4181 INR,
Saturday,21/09/2013,1 USD =,62.4601 INR,
Friday,20/09/2013,1 USD =,62.396 INR,
Thursday,19/09/2013,1 USD =,62.1371 INR,
Wednesday,18/09/2013,1 USD =,63.2753 INR,
Tuesday,17/09/2013,1 USD =,63.153 INR,
Monday,16/09/2013,1 USD =,63.0586 INR,
Sunday,15/09/2013,1 USD =,63.2927 INR,
Saturday,14/09/2013,1 USD =,63.4261 INR,
Friday,13/09/2013,1 USD =,63.4033 INR,
Thursday,12/09/2013,1 USD =,63.5718 INR,
Wednesday,11/09/2013,1 USD =,63.3648 INR,
Tuesday,10/09/2013,1 USD =,63.9638 INR,
Monday,9/09/2013,1 USD =,64.9485 INR,
Sunday,8/09/2013,1 USD =,65.1658 INR,
Saturday,7/09/2013,1 USD =,65.2991 INR,
Friday,6/09/2013,1 USD =,65.4111 INR,
Thursday,5/09/2013,1 USD =,66.2397 INR,
Wednesday,4/09/2013,1 USD =,67.0395 INR,
Tuesday,3/09/2013,1 USD =,67.633 INR,
Monday,2/09/2013,1 USD =,66.1764 INR,
Sunday,1/09/2013,1 USD =,66.1308 INR,
Saturday,31/08/2013,1 USD =,66.0763 INR,
Friday,30/08/2013,1 USD =,66.3188 INR,
Thursday,29/08/2013,1 USD =,67.1371 INR,
Wednesday,28/08/2013,1 USD =,67.9576 INR,
Tuesday,27/08/2013,1 USD =,65.8398 INR,
Monday,26/08/2013,1 USD =,64.2709 INR,
Sunday,25/08/2013,1 USD =,63.7535 INR,
Saturday,24/08/2013,1 USD =,63.7629 INR,
Friday,23/08/2013,1 USD =,64.1042 INR,
Thursday,22/08/2013,1 USD =,64.5066 INR,
Wednesday,21/08/2013,1 USD =,64.2933 INR,
Tuesday,20/08/2013,1 USD =,63.3277 INR,
Monday,19/08/2013,1 USD =,63.1063 INR,
Sunday,18/08/2013,1 USD =,62.1525 INR,
Saturday,17/08/2013,1 USD =,62.0244 INR,
Friday,16/08/2013,1 USD =,61.9606 INR,
Thursday,15/08/2013,1 USD =,61.3528 INR,
Wednesday,14/08/2013,1 USD =,61.3281 INR,
Tuesday,13/08/2013,1 USD =,61.2373 INR,
Monday,12/08/2013,1 USD =,61.0969 INR,
Sunday,11/08/2013,1 USD =,60.7149 INR,
Saturday,10/08/2013,1 USD =,60.7519 INR,
Friday,9/08/2013,1 USD =,60.8556 INR,
Thursday,8/08/2013,1 USD =,60.9479 INR,
Wednesday,7/08/2013,1 USD =,61.319 INR,
Tuesday,6/08/2013,1 USD =,61.1119 INR,
Monday,5/08/2013,1 USD =,60.8788 INR,
Sunday,4/08/2013,1 USD =,61.1089 INR,
Saturday,3/08/2013,1 USD =,61.165 INR,
Friday,2/08/2013,1 USD =,60.94 INR,
Thursday,1/08/2013,1 USD =,60.7297 INR,
Wednesday,31/07/2013,1 USD =,60.7685 INR,
Tuesday,30/07/2013,1 USD =,60.4917 INR,
Monday,29/07/2013,1 USD =,59.3555 INR,
Sunday,28/07/2013,1 USD =,59.1141 INR,
Saturday,27/07/2013,1 USD =,59.0522 INR,
Friday,26/07/2013,1 USD =,59.0529 INR,
Thursday,25/07/2013,1 USD =,58.9964 INR,
Wednesday,24/07/2013,1 USD =,59.2177 INR,
Tuesday,23/07/2013,1 USD =,59.5257 INR,
Monday,22/07/2013,1 USD =,59.5184 INR,
Sunday,21/07/2013,1 USD =,59.3841 INR,
Saturday,20/07/2013,1 USD =,59.4389 INR,
Friday,19/07/2013,1 USD =,59.2255 INR,
Thursday,18/07/2013,1 USD =,59.4267 INR,
Wednesday,17/07/2013,1 USD =,59.166 INR,
Tuesday,16/07/2013,1 USD =,59.3282 INR,
Monday,15/07/2013,1 USD =,59.9252 INR,
Sunday,14/07/2013,1 USD =,59.9066 INR,
Saturday,13/07/2013,1 USD =,59.8906 INR,
Friday,12/07/2013,1 USD =,59.8329 INR,
Thursday,11/07/2013,1 USD =,59.7947 INR,
Wednesday,10/07/2013,1 USD =,59.352 INR,
Tuesday,9/07/2013,1 USD =,60.314 INR,
Monday,8/07/2013,1 USD =,60.7615 INR,
Sunday,7/07/2013,1 USD =,60.4595 INR,
Saturday,6/07/2013,1 USD =,60.4701 INR,
Friday,5/07/2013,1 USD =,60.5124 INR,
Thursday,4/07/2013,1 USD =,60.4839 INR,
Wednesday,3/07/2013,1 USD =,60.0498 INR,
Tuesday,2/07/2013,1 USD =,59.5685 INR,
Monday,1/07/2013,1 USD =,59.4264 INR,
Sunday,30/06/2013,1 USD =,59.5527 INR,
Saturday,29/06/2013,1 USD =,59.5606 INR,
Friday,28/06/2013,1 USD =,59.7389 INR,
Thursday,27/06/2013,1 USD =,60.2526 INR,
Wednesday,26/06/2013,1 USD =,60.3742 INR,
Tuesday,25/06/2013,1 USD =,59.6868 INR,
Monday,24/06/2013,1 USD =,59.6708 INR,
Sunday,23/06/2013,1 USD =,59.5278 INR,
Saturday,22/06/2013,1 USD =,59.3721 INR,
Friday,21/06/2013,1 USD =,59.4877 INR,
Thursday,20/06/2013,1 USD =,59.3978 INR,
Wednesday,19/06/2013,1 USD =,58.8422 INR,
Tuesday,18/06/2013,1 USD =,58.6285 INR,
Monday,17/06/2013,1 USD =,57.8809 INR,
Sunday,16/06/2013,1 USD =,57.4995 INR,
Saturday,15/06/2013,1 USD =,57.5513 INR,
Friday,14/06/2013,1 USD =,57.5536 INR,
Thursday,13/06/2013,1 USD =,57.9983 INR,
Wednesday,12/06/2013,1 USD =,57.9659 INR,
Tuesday,11/06/2013,1 USD =,58.1822 INR,
Monday,10/06/2013,1 USD =,57.8637 INR,
Sunday,9/06/2013,1 USD =,57.1829 INR,
Saturday,8/06/2013,1 USD =,57.0415 INR,
Friday,7/06/2013,1 USD =,57.0289 INR,
Thursday,6/06/2013,1 USD =,56.6691 INR,
Wednesday,5/06/2013,1 USD =,56.6237 INR,
Tuesday,4/06/2013,1 USD =,56.5145 INR,
Monday,3/06/2013,1 USD =,56.6077 INR,
Sunday,2/06/2013,1 USD =,56.5727 INR,
Saturday,1/06/2013,1 USD =,56.5576 INR,
Friday,31/05/2013,1 USD =,56.4966 INR,
Thursday,30/05/2013,1 USD =,56.2663 INR,
Wednesday,29/05/2013,1 USD =,56.1687 INR,
Tuesday,28/05/2013,1 USD =,56.0428 INR,
Monday,27/05/2013,1 USD =,55.6604 INR,
Sunday,26/05/2013,1 USD =,55.8026 INR,
Saturday,25/05/2013,1 USD =,55.7958 INR,
Friday,24/05/2013,1 USD =,55.7402 INR,
Thursday,23/05/2013,1 USD =,55.6466 INR,
Wednesday,22/05/2013,1 USD =,55.6127 INR,
Tuesday,21/05/2013,1 USD =,55.2787 INR,
Monday,20/05/2013,1 USD =,54.9862 INR,
Sunday,19/05/2013,1 USD =,54.9575 INR,
Saturday,18/05/2013,1 USD =,54.8858 INR,
Friday,17/05/2013,1 USD =,54.8559 INR,
Thursday,16/05/2013,1 USD =,54.7707 INR,
Wednesday,15/05/2013,1 USD =,54.9119 INR,
Tuesday,14/05/2013,1 USD =,54.8282 INR,
Monday,13/05/2013,1 USD =,54.891 INR,
Sunday,12/05/2013,1 USD =,54.8154 INR,
Saturday,11/05/2013,1 USD =,54.7678 INR,
Friday,10/05/2013,1 USD =,54.6555 INR,
Thursday,9/05/2013,1 USD =,54.2769 INR,
Wednesday,8/05/2013,1 USD =,54.0268 INR,
Tuesday,7/05/2013,1 USD =,54.1054 INR,
Monday,6/05/2013,1 USD =,54.0528 INR,
Sunday,5/05/2013,1 USD =,53.7541 INR,
Saturday,4/05/2013,1 USD =,53.7499 INR,
Friday,3/05/2013,1 USD =,53.7877 INR,
Thursday,2/05/2013,1 USD =,53.8063 INR,
Wednesday,1/05/2013,1 USD =,53.6573 INR,
Tuesday,30/04/2013,1 USD =,53.9242 INR,
Monday,29/04/2013,1 USD =,54.2267 INR,
Sunday,28/04/2013,1 USD =,54.304 INR,
Saturday,27/04/2013,1 USD =,54.2873 INR,
Friday,26/04/2013,1 USD =,54.2597 INR,
Thursday,25/04/2013,1 USD =,54.1618 INR,
Wednesday,24/04/2013,1 USD =,54.2095 INR,
Tuesday,23/04/2013,1 USD =,54.2565 INR,
Monday,22/04/2013,1 USD =,54.0514 INR,
Sunday,21/04/2013,1 USD =,53.8987 INR,
Saturday,20/04/2013,1 USD =,53.8961 INR,
Friday,19/04/2013,1 USD =,53.912 INR,
Thursday,18/04/2013,1 USD =,53.971 INR,
Wednesday,17/04/2013,1 USD =,54.207 INR,
Tuesday,16/04/2013,1 USD =,54.1871 INR,
Monday,15/04/2013,1 USD =,54.5635 INR,
Sunday,14/04/2013,1 USD =,54.5244 INR,
Saturday,13/04/2013,1 USD =,54.5382 INR,
Friday,12/04/2013,1 USD =,54.5206 INR,
Thursday,11/04/2013,1 USD =,54.2986 INR,
Wednesday,10/04/2013,1 USD =,54.4962 INR,
Tuesday,9/04/2013,1 USD =,54.5466 INR,
Monday,8/04/2013,1 USD =,54.6458 INR,
Sunday,7/04/2013,1 USD =,54.7431 INR,
Saturday,6/04/2013,1 USD =,54.7623 INR,
Friday,5/04/2013,1 USD =,54.7534 INR,
Thursday,4/04/2013,1 USD =,54.7942 INR,
Wednesday,3/04/2013,1 USD =,54.4349 INR,
Tuesday,2/04/2013,1 USD =,54.5018 INR,
Monday,1/04/2013,1 USD =,54.3581 INR,
Sunday,31/03/2013,1 USD =,54.3303 INR,
Saturday,30/03/2013,1 USD =,54.3451 INR,
Friday,29/03/2013,1 USD =,54.3193 INR,
Thursday,28/03/2013,1 USD =,54.2923 INR,
Wednesday,27/03/2013,1 USD =,54.3702 INR,
Tuesday,26/03/2013,1 USD =,54.3706 INR,
Monday,25/03/2013,1 USD =,54.2168 INR,
Sunday,24/03/2013,1 USD =,54.3238 INR,
Saturday,23/03/2013,1 USD =,54.358 INR,
Friday,22/03/2013,1 USD =,54.3471 INR,
Thursday,21/03/2013,1 USD =,54.3087 INR,
Wednesday,20/03/2013,1 USD =,54.3454 INR,
Tuesday,19/03/2013,1 USD =,54.3097 INR,
Monday,18/03/2013,1 USD =,54.1142 INR,
Sunday,17/03/2013,1 USD =,54.1863 INR,
Saturday,16/03/2013,1 USD =,54.0009 INR,
Friday,15/03/2013,1 USD =,54.1379 INR,
Thursday,14/03/2013,1 USD =,54.3446 INR,
Wednesday,13/03/2013,1 USD =,54.2932 INR,
Tuesday,12/03/2013,1 USD =,54.2001 INR,
Monday,11/03/2013,1 USD =,54.4154 INR,
Sunday,10/03/2013,1 USD =,54.3812 INR,
Saturday,9/03/2013,1 USD =,54.3584 INR,
Friday,8/03/2013,1 USD =,54.4892 INR,
Thursday,7/03/2013,1 USD =,54.61 INR,
Wednesday,6/03/2013,1 USD =,54.7508 INR,
Tuesday,5/03/2013,1 USD =,54.9467 INR,
Monday,4/03/2013,1 USD =,54.8289 INR,
Sunday,3/03/2013,1 USD =,54.9903 INR,
Saturday,2/03/2013,1 USD =,54.903 INR,
Friday,1/03/2013,1 USD =,54.7237 INR,
Thursday,28/02/2013,1 USD =,54.2639 INR,
Wednesday,27/02/2013,1 USD =,53.9125 INR,
Tuesday,26/02/2013,1 USD =,54.1023 INR,
Monday,25/02/2013,1 USD =,53.8675 INR,
Sunday,24/02/2013,1 USD =,54.445 INR,
Saturday,23/02/2013,1 USD =,54.3561 INR,
Friday,22/02/2013,1 USD =,54.4411 INR,
Thursday,21/02/2013,1 USD =,54.4037 INR,
Wednesday,20/02/2013,1 USD =,54.2379 INR,
Tuesday,19/02/2013,1 USD =,54.2233 INR,
Monday,18/02/2013,1 USD =,54.2296 INR,
Sunday,17/02/2013,1 USD =,54.4493 INR,
Saturday,16/02/2013,1 USD =,54.2102 INR,
Friday,15/02/2013,1 USD =,54.1634 INR,
Thursday,14/02/2013,1 USD =,53.9285 INR,
Wednesday,13/02/2013,1 USD =,53.9542 INR,
Tuesday,12/02/2013,1 USD =,53.8433 INR,
Monday,11/02/2013,1 USD =,53.861 INR,
Sunday,10/02/2013,1 USD =,53.6235 INR,
Saturday,9/02/2013,1 USD =,53.5936 INR,
Friday,8/02/2013,1 USD =,53.5117 INR,
Thursday,7/02/2013,1 USD =,53.2181 INR,
Wednesday,6/02/2013,1 USD =,53.1821 INR,
Tuesday,5/02/2013,1 USD =,53.1305 INR,
Monday,4/02/2013,1 USD =,53.2234 INR,
Sunday,3/02/2013,1 USD =,53.1544 INR,
Saturday,2/02/2013,1 USD =,53.347 INR,
Friday,1/02/2013,1 USD =,53.3161 INR,
Thursday,31/01/2013,1 USD =,53.1904 INR,
Wednesday,30/01/2013,1 USD =,53.3921 INR,
Tuesday,29/01/2013,1 USD =,53.7998 INR,
Monday,28/01/2013,1 USD =,53.9093 INR,
Sunday,27/01/2013,1 USD =,53.8388 INR,
Saturday,26/01/2013,1 USD =,53.7786 INR,
Friday,25/01/2013,1 USD =,53.7565 INR,
Thursday,24/01/2013,1 USD =,53.677 INR,
Wednesday,23/01/2013,1 USD =,53.6972 INR,
Tuesday,22/01/2013,1 USD =,53.7955 INR,
Monday,21/01/2013,1 USD =,53.7811 INR,
Sunday,20/01/2013,1 USD =,53.7516 INR,
Saturday,19/01/2013,1 USD =,53.7945 INR,
Friday,18/01/2013,1 USD =,53.9967 INR,
Thursday,17/01/2013,1 USD =,54.6081 INR,
Wednesday,16/01/2013,1 USD =,54.7272 INR,
Tuesday,15/01/2013,1 USD =,54.5411 INR,
Monday,14/01/2013,1 USD =,54.6043 INR,
Sunday,13/01/2013,1 USD =,54.7857 INR,
Saturday,12/01/2013,1 USD =,54.722 INR,
Friday,11/01/2013,1 USD =,54.7444 INR,
Thursday,10/01/2013,1 USD =,54.5449 INR,
Wednesday,9/01/2013,1 USD =,54.8537 INR,
Tuesday,8/01/2013,1 USD =,55.0715 INR,
Monday,7/01/2013,1 USD =,55.0816 INR,
Sunday,6/01/2013,1 USD =,54.9612 INR,
Saturday,5/01/2013,1 USD =,54.9673 INR,
Friday,4/01/2013,1 USD =,54.873 INR,
Thursday,3/01/2013,1 USD =,54.6356 INR,
Wednesday,2/01/2013,1 USD =,54.4658 INR,
Tuesday,1/01/2013,1 USD =,54.7394 INR,
Monday,31/12/2012,1 USD =,54.8134 INR,
Sunday,30/12/2012,1 USD =,54.7865 INR,
Saturday,29/12/2012,1 USD =,54.7943 INR,
Friday,28/12/2012,1 USD =,54.8167 INR,
Thursday,27/12/2012,1 USD =,54.9571 INR,
Wednesday,26/12/2012,1 USD =,54.9464 INR,
Tuesday,25/12/2012,1 USD =,55.0099 INR,
Monday,24/12/2012,1 USD =,55.0455 INR,
Sunday,23/12/2012,1 USD =,55.1087 INR,
Saturday,22/12/2012,1 USD =,55.0527 INR,
Friday,21/12/2012,1 USD =,55.0753 INR,
Thursday,20/12/2012,1 USD =,54.8284 INR,
Wednesday,19/12/2012,1 USD =,54.6519 INR,
Tuesday,18/12/2012,1 USD =,54.8082 INR,
Monday,17/12/2012,1 USD =,54.7372 INR,
Sunday,16/12/2012,1 USD =,54.4552 INR,
Saturday,15/12/2012,1 USD =,54.3324 INR,
Friday,14/12/2012,1 USD =,54.3963 INR,
Thursday,13/12/2012,1 USD =,54.424 INR,
Wednesday,12/12/2012,1 USD =,54.324 INR,
Tuesday,11/12/2012,1 USD =,54.2634 INR,
Monday,10/12/2012,1 USD =,54.4507 INR,
Sunday,9/12/2012,1 USD =,54.5131 INR,
Saturday,8/12/2012,1 USD =,54.4882 INR,
Friday,7/12/2012,1 USD =,54.4995 INR,
Thursday,6/12/2012,1 USD =,54.3826 INR,
Wednesday,5/12/2012,1 USD =,54.6258 INR,
Tuesday,4/12/2012,1 USD =,54.6701 INR,
Monday,3/12/2012,1 USD =,54.6344 INR,
Sunday,2/12/2012,1 USD =,54.2738 INR,
Saturday,1/12/2012,1 USD =,54.4587 INR,
Friday,30/11/2012,1 USD =,54.4342 INR,
Thursday,29/11/2012,1 USD =,54.9875 INR,
Wednesday,28/11/2012,1 USD =,55.6391 INR,
Tuesday,27/11/2012,1 USD =,55.5012 INR,
Monday,26/11/2012,1 USD =,55.5764 INR,
Sunday,25/11/2012,1 USD =,55.4695 INR,
Saturday,24/11/2012,1 USD =,55.4402 INR,
Friday,23/11/2012,1 USD =,55.3374 INR,
Thursday,22/11/2012,1 USD =,55.2215 INR,
Wednesday,21/11/2012,1 USD =,55.0403 INR,
Tuesday,20/11/2012,1 USD =,55.0658 INR,
Monday,19/11/2012,1 USD =,55.0717 INR,
Sunday,18/11/2012,1 USD =,55.1234 INR,
Saturday,17/11/2012,1 USD =,55.1416 INR,
Friday,16/11/2012,1 USD =,55.1012 INR,
Thursday,15/11/2012,1 USD =,54.7392 INR,
Wednesday,14/11/2012,1 USD =,54.9345 INR,
Tuesday,13/11/2012,1 USD =,54.8661 INR,
Monday,12/11/2012,1 USD =,54.8438 INR,
Sunday,11/11/2012,1 USD =,54.6222 INR,
Saturday,10/11/2012,1 USD =,54.5829 INR,
Friday,9/11/2012,1 USD =,54.6208 INR,
Thursday,8/11/2012,1 USD =,54.3689 INR,
Wednesday,7/11/2012,1 USD =,54.3024 INR,
Tuesday,6/11/2012,1 USD =,54.4017 INR,
Monday,5/11/2012,1 USD =,54.44 INR,
Sunday,4/11/2012,1 USD =,53.8486 INR,
Saturday,3/11/2012,1 USD =,53.8062 INR,
Friday,2/11/2012,1 USD =,53.8556 INR,
Thursday,1/11/2012,1 USD =,53.7524 INR,
Wednesday,31/10/2012,1 USD =,53.8434 INR,
Tuesday,30/10/2012,1 USD =,53.9869 INR,
Monday,29/10/2012,1 USD =,54.0503 INR,
Sunday,28/10/2012,1 USD =,53.6886 INR,
Saturday,27/10/2012,1 USD =,53.635 INR,
Friday,26/10/2012,1 USD =,53.6167 INR,
Thursday,25/10/2012,1 USD =,53.6306 INR,
Wednesday,24/10/2012,1 USD =,53.6646 INR,
Tuesday,23/10/2012,1 USD =,53.7118 INR,
Monday,22/10/2012,1 USD =,53.6172 INR,
Sunday,21/10/2012,1 USD =,53.8798 INR,
Saturday,20/10/2012,1 USD =,53.8241 INR,
Friday,19/10/2012,1 USD =,53.7398 INR,
Thursday,18/10/2012,1 USD =,53.3435 INR,
Wednesday,17/10/2012,1 USD =,52.8522 INR,
Tuesday,16/10/2012,1 USD =,52.8678 INR,
Monday,15/10/2012,1 USD =,52.9599 INR,
Sunday,14/10/2012,1 USD =,52.848 INR,
Saturday,13/10/2012,1 USD =,52.8009 INR,
Friday,12/10/2012,1 USD =,52.7898 INR,
Thursday,11/10/2012,1 USD =,52.7159 INR,
Wednesday,10/10/2012,1 USD =,53.1351 INR,
Tuesday,9/10/2012,1 USD =,52.8255 INR,
Monday,8/10/2012,1 USD =,52.8071 INR,
Sunday,7/10/2012,1 USD =,51.843 INR,
Saturday,6/10/2012,1 USD =,51.8527 INR,
Friday,5/10/2012,1 USD =,51.8527 INR,
Thursday,4/10/2012,1 USD =,51.9118 INR,
Wednesday,3/10/2012,1 USD =,52.2983 INR,
Tuesday,2/10/2012,1 USD =,52.2975 INR,
Monday,1/10/2012,1 USD =,52.4358 INR,
Sunday,30/09/2012,1 USD =,52.9869 INR,
Saturday,29/09/2012,1 USD =,52.8918 INR,
Friday,28/09/2012,1 USD =,52.8918 INR,
Thursday,27/09/2012,1 USD =,53.0385 INR,
Wednesday,26/09/2012,1 USD =,53.5797 INR,
Tuesday,25/09/2012,1 USD =,53.4534 INR,
Monday,24/09/2012,1 USD =,53.3493 INR,
Sunday,23/09/2012,1 USD =,53.532 INR,
Saturday,22/09/2012,1 USD =,53.5683 INR,
Friday,21/09/2012,1 USD =,53.5683 INR,
Thursday,20/09/2012,1 USD =,54.3075 INR,
Wednesday,19/09/2012,1 USD =,53.9695 INR,
Tuesday,18/09/2012,1 USD =,53.993 INR,
Monday,17/09/2012,1 USD =,54.0776 INR,
Sunday,16/09/2012,1 USD =,54.3694 INR,
Saturday,15/09/2012,1 USD =,54.3962 INR,
Friday,14/09/2012,1 USD =,54.3962 INR,
Thursday,13/09/2012,1 USD =,55.3945 INR,
Wednesday,12/09/2012,1 USD =,55.3875 INR,
Tuesday,11/09/2012,1 USD =,55.19 INR,
Monday,10/09/2012,1 USD =,55.5834 INR,
Sunday,9/09/2012,1 USD =,55.3875 INR,
Saturday,8/09/2012,1 USD =,55.3944 INR,
Friday,7/09/2012,1 USD =,55.3944 INR,
Thursday,6/09/2012,1 USD =,55.7747 INR,
Wednesday,5/09/2012,1 USD =,55.8872 INR,
Tuesday,4/09/2012,1 USD =,55.6541 INR,
Monday,3/09/2012,1 USD =,55.568 INR,
Sunday,2/09/2012,1 USD =,55.5862 INR,
Saturday,1/09/2012,1 USD =,55.6003 INR,
Friday,31/08/2012,1 USD =,55.6003 INR,
Thursday,30/08/2012,1 USD =,55.5133 INR,
Wednesday,29/08/2012,1 USD =,55.7877 INR,
Tuesday,28/08/2012,1 USD =,55.6523 INR,
Monday,27/08/2012,1 USD =,55.5538 INR,
Sunday,26/08/2012,1 USD =,55.4651 INR,
Saturday,25/08/2012,1 USD =,55.4862 INR,
Friday,24/08/2012,1 USD =,55.4862 INR,
Thursday,23/08/2012,1 USD =,55.2779 INR,
Wednesday,22/08/2012,1 USD =,55.4392 INR,
Tuesday,21/08/2012,1 USD =,55.6972 INR,
Monday,20/08/2012,1 USD =,55.8537 INR,
Sunday,19/08/2012,1 USD =,55.5339 INR,
Saturday,18/08/2012,1 USD =,55.5198 INR,
Friday,17/08/2012,1 USD =,55.5198 INR,
Thursday,16/08/2012,1 USD =,55.8096 INR,
Wednesday,15/08/2012,1 USD =,55.3868 INR,
Tuesday,14/08/2012,1 USD =,55.5985 INR,
Monday,13/08/2012,1 USD =,55.1574 INR,
Sunday,12/08/2012,1 USD =,55.4009 INR,
Saturday,11/08/2012,1 USD =,55.3409 INR,
Friday,10/08/2012,1 USD =,55.3409 INR,
Thursday,9/08/2012,1 USD =,55.3034 INR,
Wednesday,8/08/2012,1 USD =,55.3893 INR,
Tuesday,7/08/2012,1 USD =,55.2435 INR,
Monday,6/08/2012,1 USD =,55.658 INR,
Sunday,5/08/2012,1 USD =,55.6858 INR,
Saturday,4/08/2012,1 USD =,55.6751 INR,
Friday,3/08/2012,1 USD =,55.6751 INR,
Thursday,2/08/2012,1 USD =,55.8524 INR,
Wednesday,1/08/2012,1 USD =,55.591 INR,
Tuesday,31/07/2012,1 USD =,55.7089 INR,
Monday,30/07/2012,1 USD =,55.4764 INR,
Sunday,29/07/2012,1 USD =,55.2381 INR,
Saturday,28/07/2012,1 USD =,55.1855 INR,
Friday,27/07/2012,1 USD =,55.1855 INR,
Thursday,26/07/2012,1 USD =,55.3843 INR,
Wednesday,25/07/2012,1 USD =,55.9955 INR,
Tuesday,24/07/2012,1 USD =,56.0158 INR,
Monday,23/07/2012,1 USD =,55.743 INR,
Sunday,22/07/2012,1 USD =,55.2512 INR,
Saturday,21/07/2012,1 USD =,55.2123 INR,
